Datetime,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BEL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GOLDIETF,GRASIM,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NIFTY,NTPC,ONGC,RELIANCE,SBILIFE,SBIN,SETFNIF50,SHRIRAMFIN,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,TRENT,ULTRACEMCO,WIPRO
2021-04-06T00:00:00,2983.55,2611.6,677.9,3615.5,43.65,214.05,3730.6,836.15,130.3,923.85,2486.6,40.46,1426.88,1028.4,1440.25,2887.95,350.45,2408.3,565.9,927.25,1411.05,201.17,537.45,1768.3,1401.0,781.1,6751.3,1708.17,14683.5,106.05,103.95,900.73,897.55,350.55,149.02,287.84,620.45,666.27,307.75,86.29,3264.7,991.35,1525.5,703.65,6736.65,213.58
2021-04-07T00:00:00,3097.8,2628.6,688.25,3680.2,43.77,214.1,3808.55,840.85,131.25,938.53,2538.2,41.12,1431.71,1037.2,1447.2,2941.6,352.2,2405.25,577.65,945.55,1430.2,202.25,562.3,1792.0,1404.15,796.3,6865.0,1740.99,14819.05,105.45,104.65,909.15,918.5,358.55,150.15,297.12,621.05,657.57,307.8,87.49,3271.4,1002.4,1514.1,722.05,6760.05,219.0
2021-04-08T00:00:00,3114.6,2650.65,681.6,3649.8,43.35,215.28,3816.75,842.0,131.65,937.81,2553.0,41.25,1442.07,1037.5,1432.8,2928.0,365.2,2409.9,576.7,934.9,1439.85,201.73,614.1,1783.25,1419.15,795.15,6826.85,1768.99,14873.8,105.0,103.6,910.29,908.5,355.6,150.24,298.84,614.25,662.46,313.95,91.84,3317.35,1029.0,1571.3,729.75,6971.25,221.05
2021-04-09T00:00:00,3132.15,2630.8,668.2,3651.3,43.3,212.8,3797.7,883.05,129.5,952.06,2521.6,41.48,1434.3,1045.4,1421.75,2912.9,361.05,2476.0,566.2,923.65,1441.05,201.59,621.0,1799.25,1404.1,791.15,6827.1,1759.24,14834.85,102.8,103.8,899.71,910.1,353.0,150.0,293.92,636.75,671.45,318.2,89.95,3322.25,1053.0,1592.0,729.2,6825.85,225.05
2021-04-12T00:00:00,3004.75,2602.2,635.6,3541.0,40.63,201.98,3812.75,902.4,124.7,999.39,2427.2,41.34,1371.15,1009.4,1367.05,2786.1,336.2,2462.0,538.55,844.4,1425.75,194.21,604.15,1742.5,1345.15,751.5,6520.6,1750.17,14310.8,99.05,98.05,867.53,872.45,328.85,147.04,260.18,619.35,647.55,286.55,85.16,3246.55,1039.85,1510.45,710.75,6509.4,216.3
2021-04-13T00:00:00,2980.75,2570.7,661.0,3602.45,41.87,204.7,3746.0,885.2,127.95,955.46,2493.85,41.36,1386.69,983.4,1400.35,2865.35,348.7,2454.4,560.6,877.4,1397.15,197.43,630.35,1775.85,1373.7,811.25,6815.8,1716.89,14504.8,100.6,102.05,876.9,897.8,341.0,147.04,276.46,627.35,655.8,302.85,87.9,3104.05,1001.85,1530.6,729.25,6604.45,209.48
2021-04-15T00:00:00,2993.5,2587.7,668.85,3597.5,42.83,202.43,3692.7,914.2,128.25,969.11,2412.6,41.68,1343.91,991.9,1430.1,2862.55,353.55,2460.65,575.2,858.35,1360.75,195.54,629.1,1773.25,1374.65,805.1,6644.25,1687.57,14581.45,101.35,105.1,882.58,908.7,342.7,147.42,276.13,633.25,651.2,303.5,89.82,3218.95,993.15,1538.55,740.1,6539.3,215.35
2021-04-16T00:00:00,3061.0,2663.7,669.2,3634.65,42.67,206.9,3696.5,938.05,127.85,978.65,2434.85,41.71,1347.84,1012.75,1428.65,2894.85,370.0,2458.9,566.95,862.95,1353.75,196.72,619.4,1764.1,1359.15,821.65,6648.1,1725.21,14617.85,102.45,107.3,877.04,914.2,339.9,147.97,275.6,646.05,663.06,310.0,89.03,3195.15,1010.3,1549.05,743.65,6715.2,234.6
2021-04-19T00:00:00,3157.4,2571.9,648.15,3515.55,41.13,204.38,3742.8,946.3,124.6,993.62,2370.35,42.52,1319.45,994.6,1412.4,2785.55,361.4,2436.65,559.75,832.0,1362.55,194.5,615.8,1700.75,1310.45,794.95,6511.75,1709.0,14359.45,99.05,103.05,863.24,906.25,331.15,145.57,268.53,640.65,655.94,301.4,88.81,3161.8,1000.1,1518.7,728.65,6509.75,236.38
2021-04-20T00:00:00,3269.65,2553.65,651.75,3600.9,41.43,204.05,3729.9,949.3,124.5,1031.35,2340.0,41.99,1286.78,961.3,1391.4,2823.7,359.35,2397.45,559.1,845.0,1351.35,192.56,620.6,1697.7,1331.5,811.15,6646.65,1709.57,14296.4,99.05,102.85,862.99,898.95,329.5,144.94,269.01,645.15,671.75,298.05,89.4,3144.55,983.4,1522.9,736.5,6200.85,235.05
2021-04-22T00:00:00,3228.95,2511.25,658.7,3681.4,42.02,209.18,3752.0,944.35,125.05,1039.97,2337.85,42.55,1295.05,961.9,1422.5,2851.15,355.85,2349.4,579.2,835.7,1351.1,194.78,640.75,1736.05,1336.8,799.7,6650.1,1679.05,14406.15,98.95,103.1,865.37,914.4,336.65,146.18,265.25,639.95,657.33,294.55,92.14,3118.8,967.8,1480.85,747.4,6092.3,243.33
2021-04-23T00:00:00,3200.05,2517.95,671.35,3672.5,42.3,211.53,3650.3,935.6,126.15,1013.34,2317.3,42.51,1273.04,955.65,1414.15,2864.05,349.5,2307.75,569.95,850.0,1333.8,194.26,635.4,1734.2,1322.9,777.9,6676.1,1662.57,14341.35,102.55,102.4,864.44,922.85,336.45,145.43,276.13,637.95,656.44,294.0,92.56,3109.5,950.2,1461.45,770.3,6067.9,237.85
2021-04-26T00:00:00,3174.65,2557.9,700.45,3738.85,43.12,209.45,3539.2,905.4,126.95,1013.34,2369.85,42.17,1307.15,928.8,1404.8,2864.55,348.35,2360.65,591.1,859.55,1343.55,194.21,655.8,1759.65,1335.9,780.5,6638.9,1687.06,14485.0,102.4,102.8,879.65,942.5,344.3,146.68,267.82,634.7,661.97,295.4,94.08,3100.8,962.2,1479.85,780.5,6275.9,240.15
2021-04-27T00:00:00,3191.05,2574.35,699.55,3785.5,43.07,210.18,3541.2,912.4,127.5,1011.45,2400.1,42.19,1325.93,928.85,1438.7,2905.5,366.25,2379.85,598.75,882.45,1348.5,194.31,665.9,1750.3,1380.65,778.4,6568.75,1677.9,14653.05,102.05,103.2,902.71,928.75,353.05,148.29,265.0,639.25,665.43,301.5,97.78,3132.0,969.25,1495.1,784.2,6326.8,242.53
2021-04-28T00:00:00,3199.25,2614.55,708.15,3889.75,42.93,208.75,3478.75,910.2,128.5,1008.89,2521.2,41.7,1335.84,923.8,1476.8,2926.25,362.6,2406.55,621.35,926.9,1356.0,194.4,662.65,1811.45,1375.9,782.1,6573.8,1663.38,14864.55,103.6,103.9,906.63,930.4,363.4,150.24,280.96,643.4,668.83,305.9,97.14,3124.1,977.4,1508.85,771.95,6360.8,244.65
2021-04-29T00:00:00,3238.9,2613.45,719.4,3836.45,43.28,209.78,3468.9,906.5,128.05,1020.46,2462.9,41.7,1345.35,909.55,1472.5,2860.1,372.15,2407.6,621.45,939.45,1356.35,193.27,726.5,1805.0,1358.65,774.6,6565.65,1650.26,14894.9,103.05,104.05,918.78,928.2,359.4,150.29,283.26,644.5,663.6,301.9,103.14,3115.25,976.9,1506.8,775.85,6382.45,244.93
2021-04-30T00:00:00,3197.5,2536.4,714.9,3833.75,43.92,210.9,3449.0,910.35,133.05,1032.62,2421.65,41.62,1396.2,898.95,1412.3,2819.15,364.4,2353.75,600.5,934.95,1354.35,191.66,717.85,1748.8,1340.45,752.55,6455.65,1630.93,14631.1,102.45,108.15,905.36,928.7,353.5,148.43,269.01,654.45,661.28,293.85,103.4,3035.65,960.4,1491.65,776.7,6278.95,246.38
2021-05-03T00:00:00,3204.3,2582.15,702.75,3851.85,43.42,208.0,3439.25,910.2,132.2,1037.19,2396.25,41.72,1408.95,907.7,1414.45,2793.25,369.95,2408.0,596.75,913.6,1352.05,190.1,723.25,1725.45,1342.5,752.95,6597.85,1650.68,14634.15,104.25,107.7,889.27,958.6,350.6,148.36,259.77,659.2,668.79,293.0,106.48,3037.0,957.7,1423.95,783.05,6350.15,243.68
2021-05-04T00:00:00,3181.25,2587.15,700.35,3830.35,44.27,210.73,3435.85,878.45,132.8,1013.45,2368.0,41.78,1410.34,900.95,1388.35,2776.75,362.55,2407.65,591.55,910.15,1329.4,188.82,715.4,1732.65,1337.6,741.15,6508.25,1654.66,14496.5,103.75,109.65,870.0,982.9,351.5,147.17,258.24,645.15,637.33,289.45,106.39,3049.75,960.4,1402.9,776.8,6296.45,240.98
2021-05-05T00:00:00,3332.9,2567.65,717.2,3843.8,45.95,212.4,3451.6,888.65,133.15,1032.19,2372.4,41.57,1415.27,909.4,1402.6,2788.2,367.1,2394.65,602.8,931.15,1341.5,190.52,717.7,1770.75,1338.65,747.55,6590.1,1654.93,14617.85,103.9,111.1,871.59,973.1,355.4,148.22,257.41,683.4,641.08,291.5,107.02,3095.7,960.4,1428.4,796.05,6380.35,245.3
2021-05-06T00:00:00,3347.15,2549.05,715.75,3941.2,47.47,217.0,3452.05,884.3,134.6,1033.69,2443.25,41.8,1442.17,916.0,1400.9,2913.3,385.95,2390.0,608.2,924.95,1361.6,191.8,729.8,1788.25,1339.9,747.4,6666.65,1671.76,14724.8,103.05,110.25,876.54,969.4,355.55,149.16,262.28,679.4,645.08,301.25,110.09,3111.45,977.95,1444.4,778.15,6405.45,256.15
2021-05-07T00:00:00,3310.85,2551.65,716.75,3866.75,45.97,221.58,3461.25,882.9,136.85,1034.94,2417.15,42.3,1443.86,916.4,1414.75,2860.8,401.1,2411.2,607.1,926.2,1352.55,194.26,756.95,1780.35,1342.7,767.4,6703.05,1676.14,14823.15,105.05,111.45,876.88,1000.25,358.25,150.0,259.53,679.45,621.28,302.75,118.24,3132.9,980.95,1446.5,752.75,6481.9,257.63
2021-05-10T00:00:00,3323.7,2556.95,715.25,3868.65,48.25,226.85,3413.8,900.25,147.05,1065.51,2447.25,42.41,1438.83,913.95,1419.85,2836.3,425.75,2432.9,613.25,945.4,1339.55,194.45,758.65,1809.35,1395.0,780.45,6764.0,1678.73,14942.35,107.7,113.9,874.36,1005.0,361.7,151.06,266.55,698.2,625.37,314.85,121.64,3145.5,990.5,1455.15,747.75,6403.1,262.98
2021-05-11T00:00:00,3258.2,2556.25,707.35,3879.3,49.52,231.13,3418.4,890.9,155.7,1059.19,2471.2,42.34,1444.41,907.3,1403.55,2838.35,412.8,2402.1,609.85,948.85,1330.65,192.98,734.25,1755.45,1383.6,776.0,6736.65,1687.01,14850.75,112.7,118.1,877.51,1000.95,364.65,150.29,268.5,708.1,633.72,315.55,123.39,3122.6,977.05,1435.25,763.2,6490.6,259.2
2021-05-12T00:00:00,3196.75,2556.2,691.3,3875.25,48.95,224.63,3439.55,898.6,153.5,1060.29,2456.45,42.42,1406.76,906.1,1399.5,2840.15,398.8,2328.95,594.75,916.65,1327.0,192.27,707.9,1718.85,1385.3,759.7,6817.55,1671.79,14696.5,113.3,115.1,868.44,972.9,367.7,149.01,268.79,702.85,632.19,326.0,117.92,3087.6,962.35,1454.95,770.1,6388.85,253.8
2021-05-14T00:00:00,3140.95,2774.5,685.0,3848.8,47.78,221.13,3501.45,904.05,146.8,1039.37,2415.2,42.45,1361.59,910.35,1386.85,2812.35,382.8,2376.85,597.3,890.85,1316.4,200.79,707.1,1706.65,1415.5,741.5,6736.4,1722.42,14677.8,111.4,112.95,879.4,978.4,360.45,149.13,265.3,691.45,637.23,312.25,113.21,3051.5,952.2,1455.85,772.6,6368.1,249.23
2021-05-17T00:00:00,3152.35,2782.75,709.25,3864.4,49.38,221.83,3507.25,881.2,148.15,1050.06,2484.35,42.73,1388.33,922.15,1440.25,2854.75,392.95,2376.25,623.6,956.45,1329.4,201.12,714.4,1744.15,1386.75,753.55,6717.85,1703.8,14923.15,111.55,114.25,889.86,963.65,383.1,150.84,277.81,687.15,645.28,321.1,115.09,3069.75,953.35,1468.3,795.15,6532.35,249.9
2021-05-18T00:00:00,3163.5,2821.8,711.65,4067.2,51.53,224.23,3525.45,884.4,146.45,1043.09,2571.85,43.05,1386.89,931.6,1476.7,2906.95,402.1,2374.25,633.2,974.55,1340.0,198.71,717.45,1755.1,1417.3,797.7,6811.1,1718.06,15108.1,112.1,116.1,902.39,968.45,382.25,152.64,290.04,690.8,644.98,332.45,118.0,3088.8,970.75,1539.25,828.3,6653.0,254.03
2021-05-19T00:00:00,3229.7,2815.85,716.8,4095.95,51.72,223.23,3534.4,903.95,151.85,1047.56,2564.7,42.96,1384.2,931.4,1458.2,2915.0,403.3,2359.75,625.45,967.0,1337.0,196.53,705.85,1730.55,1403.45,784.8,6775.9,1744.94,15030.15,111.95,114.9,906.52,978.05,384.4,152.04,282.27,703.4,645.18,314.45,116.43,3082.0,977.65,1521.15,819.45,6561.2,255.83
2021-05-20T00:00:00,3219.95,2794.1,705.9,4071.2,52.27,227.4,3422.55,924.2,146.65,1047.26,2530.6,43.11,1369.8,924.4,1432.8,2865.1,385.2,2344.15,618.6,975.5,1339.3,195.82,694.5,1708.2,1409.75,803.25,6737.85,1728.54,14906.05,111.75,111.8,901.23,969.15,384.55,151.05,283.19,686.85,636.98,307.7,110.51,3060.0,973.1,1531.35,811.6,6573.85,254.13
2021-05-21T00:00:00,3247.75,2832.5,730.9,4125.55,52.53,230.53,3435.75,926.9,147.2,1043.29,2522.3,43.09,1366.42,930.65,1497.3,2884.4,389.8,2362.25,642.45,1016.0,1354.5,197.76,698.2,1757.65,1418.05,818.95,6814.65,1749.71,15175.3,112.85,112.75,909.02,969.25,401.2,153.34,295.75,690.4,641.72,313.1,111.31,3080.5,980.5,1538.35,826.85,6637.6,256.35
2021-05-24T00:00:00,3261.1,2819.2,741.15,4142.3,52.28,236.43,3379.1,931.25,148.9,1054.43,2551.2,43.1,1365.32,932.8,1509.95,2900.45,389.3,2336.55,647.35,1004.75,1348.05,200.08,681.45,1757.0,1443.25,810.0,6871.6,1736.03,15197.7,112.9,113.05,901.35,962.5,412.05,153.57,291.83,690.95,632.24,311.85,109.2,3081.5,983.7,1520.75,809.75,6562.4,257.45
2021-05-25T00:00:00,3199.65,2914.4,731.55,4150.1,49.73,237.2,3439.5,935.6,147.45,1062.24,2625.05,43.16,1369.46,940.6,1478.95,2929.7,391.2,2344.05,650.3,993.9,1361.6,199.51,700.8,1750.5,1450.95,811.25,6911.8,1751.61,15208.45,113.3,114.6,891.13,965.3,412.35,153.73,286.86,696.1,641.97,315.25,110.52,3114.0,992.65,1569.15,824.65,6556.6,258.78
2021-05-26T00:00:00,3183.6,2941.6,735.1,4166.3,49.92,236.1,3416.0,945.15,145.7,1057.04,2633.5,43.55,1403.82,945.8,1477.05,2964.7,381.0,2354.0,652.5,998.45,1397.25,199.23,682.2,1740.65,1472.9,821.2,7034.3,1754.13,15301.45,111.1,113.35,894.26,971.75,413.55,154.61,286.55,703.8,634.02,315.5,108.22,3158.5,1007.8,1582.95,826.0,6580.9,263.63
2021-05-27T00:00:00,3199.0,2949.35,750.35,4246.1,49.52,233.93,3414.65,942.35,144.55,1053.77,2604.05,43.38,1411.54,942.4,1482.65,2991.3,385.85,2326.4,652.25,1006.85,1402.25,199.75,681.85,1777.25,1482.85,828.6,6968.9,1774.67,15337.85,110.3,111.85,897.01,982.1,425.2,155.43,288.29,699.5,640.59,318.6,109.67,3180.0,1019.8,1594.25,828.1,6673.25,270.45
2021-05-28T00:00:00,3149.35,2940.7,739.85,4199.5,48.28,235.75,3423.45,934.35,146.9,1038.91,2638.45,43.16,1459.65,942.55,1503.45,2991.55,387.75,2321.7,643.05,1019.35,1405.05,201.4,689.8,1800.75,1478.1,845.85,6970.0,1750.94,15435.65,108.95,112.35,950.89,976.85,422.05,155.98,291.01,669.75,646.91,318.75,110.35,3143.6,1026.25,1577.0,826.6,6598.5,269.35
2021-05-31T00:00:00,3168.75,2977.5,750.7,4192.8,48.47,236.0,3447.85,949.35,147.7,1061.83,2676.15,43.54,1465.37,945.2,1515.85,3007.5,394.25,2340.05,662.75,1013.0,1393.75,204.9,710.9,1807.7,1467.7,807.95,7086.3,1769.56,15582.8,110.5,113.65,980.62,975.65,424.35,157.72,285.96,668.3,655.7,318.75,112.57,3159.15,1021.65,1596.25,851.65,6708.0,269.53
2021-06-01T00:00:00,3239.8,2931.0,745.15,4238.95,48.98,235.43,3446.75,946.45,147.6,1063.3,2665.8,43.87,1438.83,950.7,1511.7,2976.75,394.7,2358.3,650.1,1010.05,1387.2,203.63,694.5,1797.0,1474.65,806.3,7091.15,1775.85,15574.85,110.2,117.6,984.53,966.3,432.55,157.95,282.26,671.05,657.62,318.1,110.09,3153.0,1030.5,1591.4,840.2,6601.35,271.4
2021-06-02T00:00:00,3273.6,2903.7,737.0,4295.05,50.12,237.33,3475.25,954.7,149.1,1062.47,2677.75,43.55,1436.54,943.75,1504.0,2972.6,398.8,2358.8,648.35,1028.0,1378.65,197.71,706.05,1783.1,1471.05,806.2,7184.7,1765.35,15576.2,111.15,117.75,999.21,984.4,437.25,158.16,286.01,677.45,665.28,323.0,112.41,3129.45,1016.95,1585.7,853.15,6594.2,271.5
2021-06-03T00:00:00,3425.65,2935.35,750.65,4273.35,50.4,236.95,3496.25,948.25,149.05,1056.51,2767.75,43.46,1452.97,939.45,1520.55,3008.35,399.2,2363.25,650.25,1005.75,1389.65,197.76,714.1,1814.2,1510.85,802.05,7209.5,1779.94,15690.35,111.8,122.5,1003.03,986.85,439.65,159.01,283.54,675.5,671.65,325.65,112.2,3141.25,1014.35,1691.2,854.75,6641.7,269.53
2021-06-04T00:00:00,3380.15,2924.9,742.05,4250.05,50.93,239.13,3489.3,946.4,153.1,1051.0,2744.6,43.1,1497.3,936.55,1500.95,3048.4,395.05,2342.05,642.7,1009.3,1385.65,197.48,721.2,1811.2,1537.55,804.6,7214.7,1742.68,15670.25,111.75,125.45,994.33,989.15,433.6,158.85,284.64,673.95,678.51,334.95,112.07,3143.75,1019.2,1679.5,852.1,6664.3,270.6
2021-06-07T00:00:00,3315.3,2933.1,751.1,4249.75,51.1,240.7,3542.6,939.8,156.25,1043.84,2754.45,43.24,1495.06,949.6,1499.85,3052.25,395.0,2339.3,648.2,1025.2,1389.65,200.03,715.75,1814.9,1557.8,803.85,7275.65,1753.26,15751.65,116.4,125.15,1011.08,988.5,432.25,159.53,297.49,675.35,691.35,345.5,112.87,3183.2,1034.4,1685.1,857.5,6849.65,274.13
2021-06-08T00:00:00,3289.45,2926.25,746.35,4269.9,50.98,243.73,3601.75,953.75,156.0,1054.95,2763.8,43.42,1497.2,967.2,1483.05,3055.95,387.75,2359.0,642.4,1020.15,1412.95,202.11,707.5,1793.55,1549.15,807.85,7336.75,1748.26,15740.1,116.2,124.8,1005.27,979.85,427.2,159.34,297.82,678.75,701.73,352.75,111.11,3200.15,1057.75,1712.5,865.85,6794.4,275.3
2021-06-09T00:00:00,3305.9,2943.55,736.75,4224.5,50.23,242.53,3574.7,958.65,156.4,1044.56,2729.05,43.51,1486.14,971.3,1480.3,3023.5,383.15,2356.0,636.1,1003.55,1415.3,201.03,697.85,1782.9,1519.3,804.45,7239.0,1755.72,15635.35,118.1,124.05,987.3,998.6,421.45,158.5,287.41,672.85,694.22,343.35,110.1,3200.25,1052.25,1730.75,844.85,6724.75,272.1
2021-06-10T00:00:00,3325.7,2950.6,744.25,4179.9,50.68,241.78,3576.3,974.2,156.5,1058.41,2705.05,43.3,1486.59,968.55,1481.05,3009.0,385.4,2378.8,640.4,1024.35,1424.3,198.0,705.8,1799.55,1519.7,806.95,7199.9,1755.61,15737.75,118.5,123.95,990.93,997.55,432.25,159.39,294.0,676.05,699.01,344.75,111.45,3216.8,1064.9,1738.65,876.9,6709.65,277.13
2021-06-11T00:00:00,3336.55,2956.25,738.45,4172.5,51.35,241.8,3557.9,967.85,162.65,1090.6,2746.4,43.57,1484.7,983.35,1486.35,3004.35,393.15,2366.5,635.7,1015.1,1446.9,196.67,731.2,1794.35,1503.45,809.0,7223.8,1753.64,15799.35,118.8,123.55,1004.62,988.1,429.6,160.18,295.07,681.3,706.61,350.75,115.84,3273.8,1073.0,1728.45,873.65,6662.85,277.15
2021-06-14T00:00:00,3350.2,2949.9,736.25,4146.5,50.58,241.85,3591.25,976.15,159.35,1092.27,2744.95,42.99,1487.09,984.2,1479.45,2985.65,394.8,2364.6,635.15,1024.3,1461.8,196.11,729.15,1768.05,1515.75,807.45,7177.85,1757.75,15811.85,118.2,124.8,1019.03,986.15,430.35,160.45,295.4,677.1,705.97,355.95,116.48,3276.35,1069.25,1734.8,867.55,6678.5,280.8
2021-06-15T00:00:00,3298.3,3042.2,750.9,4138.1,50.23,240.95,3631.85,969.7,157.15,1082.17,2763.5,43.14,1489.33,985.45,1490.25,3007.05,390.85,2391.95,645.3,1034.45,1473.9,195.87,725.1,1770.9,1510.8,808.6,7166.25,1768.48,15869.25,117.8,125.35,1021.34,995.85,429.5,161.26,290.13,673.2,710.66,352.7,117.43,3262.75,1066.85,1723.4,856.65,6668.3,278.95
2021-06-16T00:00:00,3294.2,3018.7,749.8,4110.45,49.9,240.63,3639.45,956.75,155.55,1081.22,2741.05,43.0,1463.38,979.4,1484.6,2975.4,380.25,2407.9,640.1,1013.7,1480.6,196.63,705.4,1760.6,1490.9,806.15,7114.25,1796.52,15767.55,119.8,126.7,1003.91,991.8,425.95,160.34,286.77,668.55,726.86,349.35,114.22,3274.35,1069.15,1714.95,851.2,6587.4,277.63
2021-06-17T00:00:00,3240.6,3060.3,738.6,4053.9,48.72,238.45,3658.15,950.95,152.15,1057.3,2673.75,42.31,1452.43,986.4,1466.1,2914.1,369.25,2417.7,633.0,984.05,1495.3,194.54,696.35,1766.05,1487.55,805.7,6969.35,1805.91,15691.4,117.4,125.1,1005.75,983.3,420.25,159.69,282.28,665.05,735.85,345.65,110.38,3317.75,1080.25,1711.4,855.6,6704.85,279.35
2021-06-18T00:00:00,3221.5,3047.2,736.3,4167.1,48.73,236.18,3619.2,960.9,146.4,1056.78,2707.55,41.93,1474.89,975.25,1479.8,2891.35,371.35,2482.9,630.4,995.4,1503.3,193.5,670.6,1760.45,1476.0,781.55,6959.35,1767.07,15683.35,113.55,120.25,1010.29,982.55,412.9,159.48,276.0,668.5,730.72,337.4,109.23,3297.3,1070.7,1711.3,849.2,6693.9,274.9
2021-06-21T00:00:00,3238.0,3068.55,739.55,4182.65,49.73,237.53,3648.85,960.15,147.5,1056.4,2698.45,41.88,1490.72,982.0,1488.7,2894.85,367.6,2514.35,631.25,1007.55,1500.3,193.41,672.95,1772.05,1467.05,776.85,6899.9,1764.92,15746.5,118.0,120.95,1015.55,981.55,419.75,159.97,276.58,671.35,733.43,334.3,110.62,3273.1,1062.9,1742.85,853.25,6775.5,271.08
2021-06-22T00:00:00,3258.2,3010.8,739.35,4221.6,50.47,236.83,3650.9,955.85,148.7,1061.67,2718.2,41.87,1490.37,980.1,1483.8,2907.05,367.55,2490.25,630.85,1000.1,1511.85,194.02,675.25,1757.1,1499.2,775.2,7265.4,1743.66,15772.75,118.3,122.05,1010.33,1007.0,418.65,160.12,274.34,666.8,747.41,337.9,111.23,3301.2,1057.2,1757.0,853.0,6858.95,278.28
2021-06-23T00:00:00,3244.8,2987.35,732.35,4198.6,56.17,234.8,3659.3,957.75,148.45,1059.87,2728.6,41.91,1492.81,972.9,1485.5,2928.35,368.1,2480.5,624.7,999.55,1503.15,192.94,665.5,1736.7,1479.25,781.95,7432.7,1741.48,15686.95,117.25,123.35,1001.07,1000.55,418.85,159.51,273.36,665.25,748.54,335.25,110.01,3261.4,1056.45,1782.55,857.5,6903.35,270.08
2021-06-24T00:00:00,3203.25,3043.25,739.15,4226.9,57.05,233.05,3689.1,950.9,146.4,1055.53,2706.75,41.87,1492.96,989.7,1506.25,2906.95,369.05,2490.15,634.05,1000.65,1559.2,192.27,679.0,1737.9,1504.05,791.8,7527.45,1761.98,15790.45,118.0,122.0,977.54,1002.15,417.2,160.6,272.78,664.8,748.15,334.65,111.32,3373.6,1080.0,1780.85,857.0,6961.95,274.53
2021-06-25T00:00:00,3439.0,3003.9,761.35,4196.15,58.33,235.03,3670.05,957.1,148.75,1061.86,2720.8,41.89,1500.88,995.65,1515.1,2939.2,375.9,2448.65,649.0,1012.9,1574.2,193.98,689.5,1735.0,1523.85,794.25,7649.0,1750.67,15860.35,116.05,120.9,955.27,1007.15,428.8,161.23,273.62,672.25,748.3,339.65,116.53,3380.8,1089.5,1753.85,863.5,6923.0,273.75
2021-06-28T00:00:00,3454.15,2982.95,762.4,4183.45,57.92,233.58,3667.25,963.05,147.2,1080.85,2740.45,41.77,1514.58,985.3,1508.35,2943.65,382.3,2460.2,650.3,1008.9,1571.8,192.61,695.35,1733.05,1514.45,793.5,7596.25,1750.62,15814.7,116.15,122.35,946.9,1002.1,426.75,160.72,274.51,676.3,756.25,342.8,118.4,3336.75,1105.1,1728.05,881.35,6869.45,273.7
2021-06-29T00:00:00,3591.15,3001.5,751.95,4124.65,58.22,233.13,3657.15,979.6,144.5,1086.62,2705.1,41.7,1497.35,983.6,1502.05,2927.5,374.25,2492.55,640.1,1018.15,1563.05,192.32,685.9,1705.85,1510.9,781.6,7487.5,1759.93,15748.45,117.6,119.4,947.72,999.4,421.5,160.2,271.57,677.6,748.74,341.55,117.26,3340.85,1088.15,1731.6,862.65,6824.7,271.3
2021-06-30T00:00:00,3619.85,2992.7,748.3,4133.85,59.33,234.05,3649.65,971.9,146.65,1084.61,2671.15,41.43,1492.81,983.5,1497.9,2902.6,372.05,2471.3,630.9,1016.35,1580.8,191.75,683.9,1705.85,1500.55,777.7,7515.9,1763.3,15721.5,116.4,117.7,958.09,1008.15,419.2,159.97,268.53,675.45,745.14,339.6,116.66,3345.75,1095.45,1732.5,849.85,6776.0,272.83
2021-07-01T00:00:00,3678.45,3021.6,746.45,4204.55,61.55,231.38,3595.8,978.1,145.65,1111.7,2675.3,41.84,1494.36,985.5,1486.75,2922.5,379.4,2478.0,630.85,1007.7,1560.4,192.04,680.55,1716.1,1492.3,779.45,7584.4,1764.62,15680.0,117.35,118.85,952.32,1006.9,420.4,159.61,271.12,684.15,746.77,344.25,116.36,3341.5,1085.15,1740.3,857.9,6707.25,269.68
2021-07-02T00:00:00,3733.2,3005.0,750.65,4175.35,60.22,231.38,3545.3,979.2,147.65,1115.14,2661.0,42.14,1483.85,984.65,1480.4,2919.85,376.05,2487.3,640.25,1009.65,1567.8,191.47,671.3,1715.15,1485.65,782.6,7573.85,1760.2,15722.2,117.5,118.45,966.44,1007.2,424.4,159.98,272.44,681.25,754.22,344.9,113.6,3325.45,1089.4,1754.75,899.8,6719.9,269.3
2021-07-05T00:00:00,3718.1,3014.8,760.35,4201.5,59.73,229.85,3523.55,974.7,149.9,1107.58,2701.05,42.17,1483.8,979.75,1495.45,2938.05,389.55,2499.05,647.85,1020.55,1578.95,192.65,672.75,1731.1,1507.95,791.75,7599.45,1764.14,15834.35,118.6,120.95,976.04,1009.85,432.65,160.9,274.91,680.2,756.89,346.1,115.69,3321.0,1074.65,1749.9,901.95,6719.85,268.18
